person1 (on DL card),person2 (on camera images),person1 == person2 [actual],person1 == person2 [predicted]
Robbie_Naish,Zhong_Nanshan,False,True
Robert_Bonner,Vincent_Brooks,False,False
Robert_Downey_Jr,Tommy_Shane_Steiner,False,True
Robert_Evans,Todd_Robbins,False,False
Romeo_Gigli,Tom_Harkin,False,False
Saeb_Erekat,Tom_Coverdale,False,False
Se_Hyuk_Joo,Tom_Rouen,False,False
Sergio_Garcia,Thomas_Watjen,False,False
Simon_Yam,Terry_McAuliffe,False,True
Simon_Yam,Tommy_Haas,False,True
Stan_Kroenke,William_Hyde,False,False
Steve_Ballmer,Tina_Pisnik,False,False
Steve_Ballmer,Vincent_Gallo,False,False
Steve_Shiver,Thomas_Rupprath,False,False
Tina_Fey,Todd_Parrott,False,False
Abdullah_Gul,Abdullah_Gul,True,True
Abdullah_Gul,Abdullah_Gul,True,True
Abdullah_Gul,Abdullah_Gul,True,True
Abdullah_Gul,Abdullah_Gul,True,True
Abdullah_Gul,Abdullah_Gul,True,True
Adolfo_Rodriguez_Saa,Adolfo_Rodriguez_Saa,True,True
Adrien_Brody,Adrien_Brody,True,True
Adrien_Brody,Adrien_Brody,True,True
Adrien_Brody,Adrien_Brody,True,True
Adrien_Brody,Adrien_Brody,True,True
Al_Sharpton,Al_Sharpton,True,True
Al_Sharpton,Al_Sharpton,True,True
Al_Sharpton,Al_Sharpton,True,True
Al_Sharpton,Al_Sharpton,True,True
Alexandra_Stevenson,Alexandra_Stevenson,True,False
Alexandra_Stevenson,Alexandra_Stevenson,True,True
Alexandra_Vodjanikova,Alexandra_Vodjanikova,True,True
Alicia_Silverstone,Alicia_Silverstone,True,True
Ana_Palacio,Ana_Palacio,True,False
Ana_Palacio,Ana_Palacio,True,False
Andre_Agassi,Andre_Agassi,True,True
Andre_Agassi,Andre_Agassi,True,True
Andre_Agassi,Andre_Agassi,True,True
Andre_Agassi,Andre_Agassi,True,False
Andre_Agassi,Andre_Agassi,True,True
Anna_Kournikova,Anna_Kournikova,True,False
Anna_Kournikova,Anna_Kournikova,True,True
Anna_Kournikova,Anna_Kournikova,True,True
Anna_Kournikova,Anna_Kournikova,True,True
Anna_Kournikova,Anna_Kournikova,True,False
Annette_Lu,Annette_Lu,True,True
Arnold_Palmer,Arnold_Palmer,True,True
Arnold_Palmer,Arnold_Palmer,True,True
Aron_Ralston,Aron_Ralston,True,False
Arturo_Gatti,Arturo_Gatti,True,True
Bashar_Assad,Bashar_Assad,True,False
Bashar_Assad,Bashar_Assad,True,True
Bernardo_Segura,Bernardo_Segura,True,True
Bill_Gates,Bill_Gates,True,True
Bill_Gates,Bill_Gates,True,True
Bill_Gates,Bill_Gates,True,True
Bill_Gates,Bill_Gates,True,True
Bo_Pelini,Bo_Pelini,True,True
Bob_Stoops,Bob_Stoops,True,True
Bob_Stoops,Bob_Stoops,True,True
Bobby_Robson,Bobby_Robson,True,True
Bode_Miller,Bode_Miller,True,True
Caroline_Kennedy,Caroline_Kennedy,True,True
Caroline_Kennedy,Caroline_Kennedy,True,True
Catherine_Zeta-Jones,Catherine_Zeta-Jones,True,True
Catherine_Zeta-Jones,Catherine_Zeta-Jones,True,True
Celso_Amorim,Celso_Amorim,True,False
Chan_Gailey,Chan_Gailey,True,False
Chanda_Rubin,Chanda_Rubin,True,True
Chanda_Rubin,Chanda_Rubin,True,True
Charles_Bronson,Charles_Bronson,True,False
Charles_Kartman,Charles_Kartman,True,False
Charles_Schumer,Charles_Schumer,True,False
Chris_Rock,Chris_Rock,True,False
Christine_Baumgartner,Christine_Baumgartner,True,True
Christine_Baumgartner,Christine_Baumgartner,True,True
Colin_Farrell,Colin_Farrell,True,False
Colin_Farrell,Colin_Farrell,True,True
Colin_Farrell,Colin_Farrell,True,False
Colin_Farrell,Colin_Farrell,True,True
Dalai_Lama,Dalai_Lama,True,True
Daniel_Radcliffe,Daniel_Radcliffe,True,True
Daryl_Hannah,Daryl_Hannah,True,True
David_Anderson,David_Anderson,True,True
David_Anderson,David_Anderson,True,True
David_Beckham,David_Beckham,True,True
David_Beckham,David_Beckham,True,False
David_Beckham,David_Beckham,True,False
David_Beckham,David_Beckham,True,True
David_Beckham,David_Beckham,True,False
David_Beckham,David_Beckham,True,True
David_Beckham,David_Beckham,True,True
Denzel_Washington,Denzel_Washington,True,False
Denzel_Washington,Denzel_Washington,True,True
Dianne_Feinstein,Dianne_Feinstein,True,True
Dianne_Feinstein,Dianne_Feinstein,True,True
Dianne_Feinstein,Dianne_Feinstein,True,True
Dick_Clark,Dick_Clark,True,True
Dick_Clark,Dick_Clark,True,True
Donald_Fehr,Donald_Fehr,True,True
Donald_Fehr,Donald_Fehr,True,True
Donald_Fehr,Donald_Fehr,True,True
Donald_Fehr,Donald_Fehr,True,True
Dwayne_Johnson,Dwayne_Johnson,True,True
Ed_Rosenthal,Ed_Rosenthal,True,False
Erik_Morales,Erik_Morales,True,True
Erik_Morales,Erik_Morales,True,True
Evan_Rachel_Wood,Evan_Rachel_Wood,True,True
Evander_Holyfield,Evander_Holyfield,True,True
Eve_Pelletier,Eve_Pelletier,True,True
Farouk_al-Sharaa,Farouk_al-Sharaa,True,True
Farouk_al-Sharaa,Farouk_al-Sharaa,True,True
Farouk_al-Sharaa,Farouk_al-Sharaa,True,True
Frank_Cassell,Frank_Cassell,True,False
Frank_Cassell,Frank_Cassell,True,False
Fujio_Cho,Fujio_Cho,True,True
Fujio_Cho,Fujio_Cho,True,True
Fujio_Cho,Fujio_Cho,True,True
Fujio_Cho,Fujio_Cho,True,True
Fujio_Cho,Fujio_Cho,True,True
Gao_Qiang,Gao_Qiang,True,True
Geoff_Hoon,Geoff_Hoon,True,True
Geoff_Hoon,Geoff_Hoon,True,True
Geoff_Hoon,Geoff_Hoon,True,True
George_Brumley,George_Brumley,True,True
George_Papandreou,George_Papandreou,True,False
George_Papandreou,George_Papandreou,True,True
George_Papandreou,George_Papandreou,True,True
George_Papandreou,George_Papandreou,True,True
Gloria_Allred,Gloria_Allred,True,True
Greg_Ostertag,Greg_Ostertag,True,True
Greg_Owen,Greg_Owen,True,True
Hanan_Ashrawi,Hanan_Ashrawi,True,True
Harry_Kalas,Harry_Kalas,True,True
Hayley_Tullett,Hayley_Tullett,True,False
Howard_Dean,Howard_Dean,True,True
Howard_Dean,Howard_Dean,True,True
Howard_Dean,Howard_Dean,True,True
Howard_Dean,Howard_Dean,True,False
Howard_Dean,Howard_Dean,True,True
Hu_Jintao,Hu_Jintao,True,True
Hu_Jintao,Hu_Jintao,True,False
Hu_Jintao,Hu_Jintao,True,True
Hu_Jintao,Hu_Jintao,True,True
Ian_McKellen,Ian_McKellen,True,True
Ibrahim_Jaafari,Ibrahim_Jaafari,True,True
Isabella_Rossellini,Isabella_Rossellini,True,True
Ishaq_Shahryar,Ishaq_Shahryar,True,True
Ismail_Merchant,Ismail_Merchant,True,True
Jacques_Chirac,Jacques_Chirac,True,True
Jacques_Chirac,Jacques_Chirac,True,True
James_Cameron,James_Cameron,True,True
James_McGreevey,James_McGreevey,True,True
James_McGreevey,James_McGreevey,True,True
Jason_Alexander,Jason_Alexander,True,True
Jason_Kidd,Jason_Kidd,True,True
Jason_Kidd,Jason_Kidd,True,True
Jason_Kidd,Jason_Kidd,True,True
Jelena_Dokic,Jelena_Dokic,True,True
Jelena_Dokic,Jelena_Dokic,True,False
Jelena_Dokic,Jelena_Dokic,True,True
Jelena_Dokic,Jelena_Dokic,True,False
Jelena_Dokic,Jelena_Dokic,True,False
Jelena_Dokic,Jelena_Dokic,True,False
Jelena_Dokic,Jelena_Dokic,True,False
Jelena_Dokic,Jelena_Dokic,True,True
Jelena_Dokic,Jelena_Dokic,True,False
Jennifer_Connelly,Jennifer_Connelly,True,True
Jennifer_Connelly,Jennifer_Connelly,True,True
Jennifer_Connelly,Jennifer_Connelly,True,True
Jennifer_Connelly,Jennifer_Connelly,True,True
Jennifer_Keller,Jennifer_Keller,True,True
Jennifer_Keller,Jennifer_Keller,True,True
Jennifer_Reilly,Jennifer_Reilly,True,True
Jennifer_Thompson,Jennifer_Thompson,True,True
Jim_Hahn,Jim_Hahn,True,True
Jim_Hahn,Jim_Hahn,True,True
Jim_Hahn,Jim_Hahn,True,True
Johnny_Carson,Johnny_Carson,True,False
Jorge_Batlle,Jorge_Batlle,True,True
Jorge_Batlle,Jorge_Batlle,True,False
Jorge_Rodolfo_Canicoba_Corral,Jorge_Rodolfo_Canicoba_Corral,True,True
Juan_Ignacio_Chela,Juan_Ignacio_Chela,True,False
Juan_Ignacio_Chela,Juan_Ignacio_Chela,True,True
Juan_Ignacio_Chela,Juan_Ignacio_Chela,True,True
Justin_Gatlin,Justin_Gatlin,True,True
Karen_Mok,Karen_Mok,True,True
Katie_Harman,Katie_Harman,True,True
Katie_Harman,Katie_Harman,True,True
Katie_Harman,Katie_Harman,True,True
Kenneth_Branagh,Kenneth_Branagh,True,True
Kevin_Costner,Kevin_Costner,True,True
Kevin_Costner,Kevin_Costner,True,False
Kevin_Costner,Kevin_Costner,True,False
Kevin_Costner,Kevin_Costner,True,True
Larry_Lindsey,Larry_Lindsey,True,True
Leonardo_DiCaprio,Leonardo_DiCaprio,True,True
Leonardo_DiCaprio,Leonardo_DiCaprio,True,True
Leonardo_DiCaprio,Leonardo_DiCaprio,True,True
Lindsay_Davenport,Lindsay_Davenport,True,True
Lindsay_Davenport,Lindsay_Davenport,True,True
Lisa_Ling,Lisa_Ling,True,True
Lucy_Liu,Lucy_Liu,True,False
Lucy_Liu,Lucy_Liu,True,False
Lucy_Liu,Lucy_Liu,True,True
Manfred_Stolpe,Manfred_Stolpe,True,True
Maria_Luisa_Mendonca,Maria_Luisa_Mendonca,True,True
Mario_Kreutzberger,Mario_Kreutzberger,True,False
Melissa_Etheridge,Melissa_Etheridge,True,True
Michael_Jordan,Michael_Jordan,True,False
Michael_Jordan,Michael_Jordan,True,True
Michael_Jordan,Michael_Jordan,True,True
Mikhail_Youzhny,Mikhail_Youzhny,True,True
Mitchell_Daniels,Mitchell_Daniels,True,True
Mitchell_Daniels,Mitchell_Daniels,True,True
Mitchell_Daniels,Mitchell_Daniels,True,True
Mohammad_Khatami,Mohammad_Khatami,True,True
Mohammad_Khatami,Mohammad_Khatami,True,True
Mohammad_Khatami,Mohammad_Khatami,True,False
Monique_Garbrecht-Enfeldt,Monique_Garbrecht-Enfeldt,True,True
Natalie_Maines,Natalie_Maines,True,True
Natalie_Maines,Natalie_Maines,True,True
Nelson_Mandela,Nelson_Mandela,True,True
Norodom_Sihanouk,Norodom_Sihanouk,True,False
Norodom_Sihanouk,Norodom_Sihanouk,True,True
Osama_bin_Laden,Osama_bin_Laden,True,True
Osama_bin_Laden,Osama_bin_Laden,True,True
Oxana_Fedorova,Oxana_Fedorova,True,True
Peter_Bacanovic,Peter_Bacanovic,True,True
Philippe_Noiret,Philippe_Noiret,True,True
Placido_Domingo,Placido_Domingo,True,True
Placido_Domingo,Placido_Domingo,True,True
Prince_William,Prince_William,True,True
Princess_Aiko,Princess_Aiko,True,True
Priscilla_Presley,Priscilla_Presley,True,True
Richard_Haass,Richard_Haass,True,True
Richard_Shelby,Richard_Shelby,True,True
Rick_Barnes,Rick_Barnes,True,True
Rick_Barnes,Rick_Barnes,True,True
Rick_Dinse,Rick_Dinse,True,True
Rick_Dinse,Rick_Dinse,True,True
Rio_Ferdinand,Rio_Ferdinand,True,True
Rita_Grande,Rita_Grande,True,False
Rita_Grande,Rita_Grande,True,True
Robin_McLaurin_Williams,Robin_McLaurin_Williams,True,False
Saddam_Hussein,Saddam_Hussein,True,True
Saddam_Hussein,Saddam_Hussein,True,True
Saddam_Hussein,Saddam_Hussein,True,True
Saddam_Hussein,Saddam_Hussein,True,True
Sally_Field,Sally_Field,True,True
Salma_Hayek,Salma_Hayek,True,True
Salma_Hayek,Salma_Hayek,True,True
Sandra_Bullock,Sandra_Bullock,True,True
Sandra_Bullock,Sandra_Bullock,True,True
Sandra_Bullock,Sandra_Bullock,True,True
Sandra_Bullock,Sandra_Bullock,True,True
Sarah_Hughes,Sarah_Hughes,True,False
Sarah_Hughes,Sarah_Hughes,True,True
Sarah_Hughes,Sarah_Hughes,True,True
Sarah_Hughes,Sarah_Hughes,True,False
Sharon_Frey,Sharon_Frey,True,True
Silvio_Berlusconi,Silvio_Berlusconi,True,False
Silvio_Berlusconi,Silvio_Berlusconi,True,True
Silvio_Berlusconi,Silvio_Berlusconi,True,True
Silvio_Berlusconi,Silvio_Berlusconi,True,True
Silvio_Berlusconi,Silvio_Berlusconi,True,False
Silvio_Berlusconi,Silvio_Berlusconi,True,True
Silvio_Berlusconi,Silvio_Berlusconi,True,True
Silvio_Berlusconi,Silvio_Berlusconi,True,True
Spencer_Abraham,Spencer_Abraham,True,False
Steffi_Graf,Steffi_Graf,True,True
Steffi_Graf,Steffi_Graf,True,True
Steven_Spielberg,Steven_Spielberg,True,False
Steven_Spielberg,Steven_Spielberg,True,True
Steven_Spielberg,Steven_Spielberg,True,True
Steven_Spielberg,Steven_Spielberg,True,True
Steven_Spielberg,Steven_Spielberg,True,False
Steven_Spielberg,Steven_Spielberg,True,False
Theresa_May,Theresa_May,True,True
Theresa_May,Theresa_May,True,True
Tippi_Hedren,Tippi_Hedren,True,True
Todd_Haynes,Todd_Haynes,True,True
Todd_Haynes,Todd_Haynes,True,True
Todd_Haynes,Todd_Haynes,True,True
Todd_Haynes,Todd_Haynes,True,True
Tony_Blair,Tony_Blair,True,True
Tony_Blair,Tony_Blair,True,True
Tony_Blair,Tony_Blair,True,True
Tony_Blair,Tony_Blair,True,True
Tony_Blair,Tony_Blair,True,True
Tony_Blair,Tony_Blair,True,True
Tony_Blair,Tony_Blair,True,True
Vicente_Fox,Vicente_Fox,True,True
Vicente_Fox,Vicente_Fox,True,True
Vicente_Fox,Vicente_Fox,True,True
Vicente_Fox,Vicente_Fox,True,True
Vojislav_Kostunica,Vojislav_Kostunica,True,False
Vojislav_Kostunica,Vojislav_Kostunica,True,True
Vojislav_Kostunica,Vojislav_Kostunica,True,True
Vojislav_Kostunica,Vojislav_Kostunica,True,True
Walter_Mondale,Walter_Mondale,True,True
Walter_Mondale,Walter_Mondale,True,False
Walter_Mondale,Walter_Mondale,True,True
Walter_Mondale,Walter_Mondale,True,False
Walter_Mondale,Walter_Mondale,True,True
Wang_Yingfan,Wang_Yingfan,True,True
William_Bratton,William_Bratton,True,True
William_Donaldson,William_Donaldson,True,True
William_Donaldson,William_Donaldson,True,True
William_Donaldson,William_Donaldson,True,True
Xavier_Malisse,Xavier_Malisse,True,True
Xavier_Malisse,Xavier_Malisse,True,True
Xavier_Malisse,Xavier_Malisse,True,True
Yevgeny_Kafelnikov,Yevgeny_Kafelnikov,True,True
Zarai_Toledo,Zarai_Toledo,True,True
Adolfo_Rodriguez_Saa,Dave_Odom,False,False
Adolfo_Rodriguez_Saa,Nancy_Powell,False,False
Adrien_Brody,Damon_Dash,False,False
Ahmed_Ahmed,Mike_Smith,False,False
Al_Sharpton,Cole_Chapman,False,False
Alberto_Sordi,James_Cameron,False,True
Alejandro_Lerner,Jesper_Parnevik,False,False
Alejandro_Lerner,TA_McLendon,False,True
Alex_Penelas,Robin_Johansen,False,True
Alex_Penelas,Gretchen_Mol,False,False
Alexandra_Stevenson,Ronde_Barber,False,False
Ali_Adbul_Karim_Madani,Carey_Lowell,False,False
Ali_Mohammed_Maher,Isabela_Moraes,False,True
Ali_Mohammed_Maher,Isidro_Pastor,False,True
Alicia_Silverstone,Jennifer_Thompson,False,True
Alicia_Silverstone,Jonathan_Tiomkin,False,False
Alicia_Silverstone,Serge_Tchuruk,False,False
Andre_Agassi,Boris_Jordan,False,False
Andre_Techine,Lloyd_Richards,False,True
Andy_Benes,Doug_Moe,False,False
Andy_Benes,Mitar_Rasevic,False,False
Andy_Bryant,Mike_Slive,False,True
Anna_Kournikova,Colin_Farrell,False,False
Anne_ONeil,Sophie,False,True
Anthony_Lee_Johnson,Dave_Williams,False,False
Arnold_Palmer,Stephanie_Zimbalist,False,False
Arnold_Palmer,Charles_Kartman,False,False
Aron_Ralston,Bill_Fennelly,False,True
Bart_Hendricks,Philippe_Noiret,False,False
Ben_Kingsley,Daryl_Hannah,False,False
Ben_Kingsley,Jean_Nagel,False,False
Ben_Kingsley,Perry_Farrell,False,False
Benjamin_Neulander,Robin_Tunney,False,False
Bernardo_Segura,Debra_Shank,False,False
Bernardo_Segura,Douglas_Paal,False,False
Bernardo_Segura,Jeanette_Stauffer,False,False
Bill_Pryor,Ronde_Barber,False,False
Bob_Melvin,Richard_Hamilton,False,False
Bob_Stoops,Wayne_Allard,False,False
Bobby_Jackson,Bruce_Gebhardt,False,False
Bobby_Jackson,JP_Suarez,False,False
Bobby_Jackson,Madge_Overhouse,False,False
Bobby_Jackson,Nicola_Wells,False,True
Bobby_Robson,Rollie_Massimino,False,True
Bode_Miller,David_Howard,False,False
Bode_Miller,Steffi_Graf,False,True
Boris_Jordan,Kim_Weeks,False,False
Boris_Jordan,Vincent_Sombrotto,False,False
Brad_Alexander_Smith,Jason_Alexander,False,False
Brad_Alexander_Smith,Kate_Lee,False,False
Brad_Alexander_Smith,Tatiana_Gratcheva,False,False
Brandon_Webb,Helmut_Panke,False,False
Brandon_Webb,Larry_Hahn,False,False
Brandon_Webb,Ryan_Leaf,False,False
Brennon_Leighton,Laurel_Clark,False,False
Brett_Hawke,Teri_Files,False,False
Bruce_Gebhardt,Jean-Luc_Bideau,False,True
Bruce_Gebhardt,Masao_Azuma,False,True
Bryan_Cooley,Katie_Harman,False,False
Bryan_Murray,Eric_Schacht,False,False
Bryan_Murray,Mikhail_Youzhny,False,False
Bryan_Murray,Mitchell_Daniels,False,True
Camille_Colvin,Irina_Yatchenko,False,True
Carey_Lowell,Charlie_Coles,False,False
Carl_Pope,Larry_Hahn,False,False
Carolina_Barco,Daryl_Hannah,False,True
Carolina_Barco,Lindsay_Davenport,False,False
Carolina_Barco,Norodom_Sihanouk,False,False
Caroline_Kennedy,Henry_Suazo,False,False
Catherine_Bell,Guillaume_Cannet,False,False
Catherine_Zeta-Jones,Pier_Ferdinando_Casini,False,False
Catherine_Zeta-Jones,Hayley_Tullett,False,False
Celso_Amorim,Juljia_Vysotskij,False,False
Celso_Amorim,Kevin_Costner,False,False
Celso_Amorim,Thomas_Stewart,False,False
Chanda_Rubin,Richard_Tubb,False,False
Chante_Jawan_Mallard,Stephen_Glassroth,False,False
Chante_Jawan_Mallard,Vicente_Fox,False,False
Charles_Bronson,Hu_Jintao,False,False
Charles_Kartman,Debra_Shank,False,False
Charles_Schumer,James_Watt,False,False
Charles_Schumer,Justin_Gatlin,False,False
Charles_Schumer,Lionel_Chalmers,False,False
Chris_Rock,Dalai_Lama,False,False
Christine_Baumgartner,Vincent_Sombrotto,False,False
Christine_Baumgartner,Lars_Burgsmuller,False,False
Chyung_Dai-chul,Dan_Reeves,False,False
Cindy_Moll,Daniel_Radcliffe,False,False
Cindy_Moll,James_McPherson,False,False
Cindy_Moll,Robin_Johansen,False,True
Claire_De_Gryse,Deb_Santos,False,False
Claire_Tomalin,Steve_Case,False,False
Clay_Campbell,Leonardo_DiCaprio,False,False
Cole_Chapman,Marisol_Martinez_Sambran,False,False
Colin_Phillips,Ian_McKellen,False,True
Colin_Phillips,Lloyd_Richards,False,True
Colin_Prescot,Laurie_Hobbs,False,False
Connie_Freydell,Tommy_Maddox,False,False
Craig_OClair,Steve_Avery,False,False
Damarius_Bilbo,Juljia_Vysotskij,False,False
Damon_Dash,Henry_Suazo,False,False
Daniel_Comisso_Urdaneta,Larry_Ralston,False,False
Daniel_Radcliffe,Diane_Green,False,False
Daniel_Radcliffe,Rick_Barnes,False,False
Daniel_Radcliffe,Vicente_Fox,False,False
Dany_Heatley,Richard_Parsons,False,False
Dany_Heatley,Terry_Hoeppner,False,False
Dave_Odom,Maritza_Macias_Furano,False,False
David_Beckham,Laura_Morante,False,False
David_Duval,Philippe_Noiret,False,False
David_Ho,Doug_Moe,False,False
David_Ho,Erskine_Bowles,False,False
David_Ho,Evander_Holyfield,False,False
David_Howard,Hugo_Conte,False,False
Denzel_Washington,Henry_Suazo,False,False
Des_Brown,Eliott_Spitzer,False,False
Des_Brown,Svetislav_Pesic,False,False
Diana_Ross,Rick_Rickert,False,False
Dianne_Feinstein,Dwayne_Johnson,False,False
Dick_Clark,Manfred_Stolpe,False,False
Dino_Risi,Gabriel_Farhi,False,False
Doc_Rivers,Melissa_Joan_Hart,False,False
Dominick_Dunne,Nicoletta_Braschi,False,False
Don_Flanagan,Ed_Sullivan,False,False
Don_Flanagan,Ratna_Sari_Dewi_Sukarno,False,False
Donald_Keyser,Salma_Hayek,False,False
Douglas_Paal,Ed_Sullivan,False,False
Douglas_Paal,Richard_Hamilton,False,False
Dusty_Baker,Saddam_Hussein,False,False
Ed_Rendell,Jamie_Dimon,False,False
Ed_Rendell,Richard_Cohen,False,False
Eddie_Murray,Kevin_Costner,False,False
Elaine_Stritch,Richard_Parsons,False,False
Elena_Tihomirova,Mike_Slive,False,False
Elena_Tihomirova,Mohammed_Abu_Sharia,False,False
Eric_Schacht,Jennifer_Keller,False,False
Erik_Morales,Werner_Schlager,False,False
Erin_Brockovich,Henry_Suazo,False,False
Erin_Brockovich,Mike_Carona,False,False
Evan_Rachel_Wood,Sharon_Frey,False,True
Evander_Holyfield,Julio_Rossi,False,False
Evander_Holyfield,Michael_Jordan,False,True
Evander_Holyfield,Mike_Carona,False,False
Fatmir_Limaj,Todd_Haynes,False,False
Felicity_Huffman,Nelson_Acosta,False,False
Felipe_De_Borbon,Jose_Bove,False,True
Frank_Cassell,Jesper_Parnevik,False,False
Frank_Cassell,Ronde_Barber,False,False
Fred_Durst,Marisol_Martinez_Sambran,False,False
Fred_Durst,Shavon_Earp,False,False
Fujio_Cho,Javier_Vargas,False,True
Fujio_Cho,Tatsuya_Fuji,False,True
Fujio_Cho,Michael_Brandon,False,True
Fujio_Cho,Olene_Walker,False,False
Gabriel_Farhi,Lars_Burgsmuller,False,False
Gao_Qiang,Kenneth_Brill,False,False
Gary_Stevens,Wanda_Ilene_Barzee,False,True
Geoff_Hoon,Osama_bin_Laden,False,False
Geoff_Hoon,Richard_Tubb,False,False
Geoff_Hoon,Thomas_Stewart,False,False
George_Brumley,Manfred_Stolpe,False,True
George_Brumley,Ryan_Leaf,False,False
George_Brumley,Sergei_Yushenkov,False,False
George_Papandreou,Tatiana_Panova,False,False
George_Papandreou,Larry_Lindsey,False,False
George_Papandreou,Paul_LeClerc,False,False
Ghassan_Elashi,Rick_Rickert,False,True
Gloria_Allred,Roman_Tam,False,True
Greg_Kinsey,Priscilla_Presley,False,False
Greg_Ostertag,Kevin_Costner,False,False
Greg_Owen,Mark_Sisk,False,True
Greg_Owen,Mike_Smith,False,True
Gretchen_Mol,Isabella_Rossellini,False,True
Gunilla_Backman,Kathleen_Abernathy,False,False
Hanan_Ashrawi,Mario_Kreutzberger,False,False
Hans_Leistritz,Saddam_Hussein,False,False
Hans_Leistritz,Sue_Grafton,False,False
Hans_Peter_Briegel,Theresa_May,False,False
Harriet_Lessy,Mike_Carona,False,False
Harry_Kalas,Joe_Strummer,False,False
Harry_Kalas,Lewis_Booth,False,False
Hayley_Tullett,Ian_McKellen,False,True
Henry_Suazo,Ratna_Sari_Dewi_Sukarno,False,False
Hernan_Crespo,Ronde_Barber,False,False
Hiroyuki_Yoshino,Rollie_Massimino,False,False
Hu_Jintao,Jerome_Jenkins,False,False
Hugh_Jessiman,Solomon_Passy,False,True
Hugh_Jessiman,TA_McLendon,False,False
Hugo_Conte,Laurent_Woulzy,False,False
Irina_Yatchenko,Katie_Harman,False,True
Isidro_Pastor,Mark_Butcher,False,False
Ismail_Merchant,Mack_Brown,False,False
Ismail_Merchant,Kathleen_Abernathy,False,False
Ivan_Helguera,William_Donaldson,False,False
Iveta_Benesova,Jacques_Chirac,False,False
Jacques_Chirac,Tzipora_Obziler,False,False
Jacques_Chirac,Richard_Shelby,False,True
James_Cameron,Richard_Shelby,False,False
James_McGreevey,Katie_Harman,False,False
James_McGreevey,Tzipora_Obziler,False,False
James_Sensenbrenner,Jimmy_Smits,False,False
James_Sensenbrenner,Maria_Shkolnikova,False,False
James_Watt,Priscilla_Presley,False,False
Jamie_Dimon,Robert_Korzeniowski,False,False
